"Participant","Event","Valence","E1","eBR","BR","E2","direction","update"
33,42,3,100,45,13,100,"-1",0
33,43,3,20,50,81,20,"1",0
33,44,3,0,35,19,1,"1",-1
33,45,3,10,5,19,10,"1",0
33,47,3,100,55,20,100,"-1",0
33,48,3,100,5,18,100,"-1",0
33,49,3,100,20,11,100,"-1",0
33,50,3,1,35,38,1,"1",0
33,51,3,1,50,26,1,"1",0
34,20,3,80,45,40,80,"-1",0
34,24,3,8,8,14,14,"1",-6
34,25,3,0,17,14,0,"1",0
34,28,3,66,66,20,20,"-1",46
34,30,3,0,10,48,0,"1",0
34,33,3,0,19,15,0,"1",0
34,39,3,35,55,43,35,"1",0
34,42,3,35,35,13,10,"-1",25
34,44,3,22,22,19,19,"-1",3
34,47,3,20,30,20,20,"0",0
34,49,3,0,35,11,0,"1",0
34,51,3,50,50,26,50,"-1",0
35,10,3,80,80,56,80,"-1",0
35,12,3,0,45,78,0,"1",0
35,13,3,12,0,22,0,"1",12
35,24,3,32,32,14,14,"-1",18
35,26,3,70,75,29,70,"-1",0
35,28,3,45,45,20,20,"-1",25
35,29,3,85,85,66,85,"-1",0
35,30,3,0,15,48,0,"1",0
35,33,3,100,32,15,100,"-1",0
35,34,3,0,5,80,5,"1",-5
35,36,3,0,60,26,26,"1",-26
35,39,3,65,60,43,65,"-1",0
35,42,3,0,25,13,0,"1",0
35,43,3,0,20,81,0,"1",0
35,44,3,0,4,19,0,"1",0
35,45,3,0,21,19,0,"1",0
35,47,3,0,40,20,0,"1",0
35,48,3,0,24,18,0,"1",0
35,49,3,0,8,11,0,"1",0
35,50,3,0,5,38,0,"1",0
35,51,3,0,54,26,0,"1",0
36,3,3,0,38,29,0,"1",0
36,6,3,95,20,29,95,"-1",0
36,7,3,0,25,45,10,"1",-10
36,8,3,100,85,75,100,"-1",0
36,10,3,80,35,56,80,"-1",0
36,12,3,100,80,78,100,"-1",0
36,13,3,0,17,22,0,"1",0
36,24,3,3,3,14,10,"1",-7
36,26,3,100,70,29,100,"-1",0
36,28,3,19,19,20,20,"1",-1
36,30,3,100,40,48,100,"-1",0
36,31,3,100,70,19,60,"-1",40
36,32,3,10,10,33,10,"1",0
36,33,3,0,48,15,12,"1",-12
36,37,3,90,40,30,90,"-1",0
36,39,3,0,68,43,0,"1",0
36,40,3,0,15,21,0,"1",0
36,41,3,100,70,17,100,"-1",0
36,42,3,99,37,13,99,"-1",0
36,43,3,0,13,81,15,"1",-15
36,44,3,20,20,19,19,"-1",1
36,45,3,95,50,19,95,"-1",0
36,47,3,10,20,20,15,"1",-5
36,48,3,100,30,18,100,"-1",0
36,49,3,60,20,11,25,"-1",35
36,51,3,1,12,26,1,"1",0
37,5,3,40,40,56,56,"1",-16
37,8,3,75,75,75,75,"0",0
37,12,3,70,70,78,78,"1",-8
37,20,3,15,15,40,30,"1",-15
37,24,3,5,5,14,14,"1",-9
37,27,3,80,75,45,60,"-1",20
37,28,3,10,10,20,20,"1",-10
37,33,3,70,70,15,15,"-1",55
37,34,3,40,40,80,80,"1",-40
37,35,3,15,20,17,17,"1",-2
37,38,3,95,95,71,90,"-1",5
37,39,3,30,50,43,40,"1",-10
37,40,3,90,90,21,45,"-1",45
37,41,3,40,40,17,17,"-1",23
37,42,3,75,75,13,45,"-1",30
37,43,3,25,25,81,75,"1",-50
37,44,3,8,8,19,19,"1",-11
37,47,3,15,15,20,20,"1",-5
37,50,3,30,40,38,35,"1",-5
37,51,3,25,25,26,26,"1",-1
38,6,3,95,90,29,90,"-1",5
38,9,3,10,10,29,10,"1",0
38,10,3,20,40,56,20,"1",0
38,16,3,25,40,26,15,"1",10
38,20,3,20,70,40,20,"1",0
38,22,3,100,100,60,100,"-1",0
38,24,3,10,10,14,14,"1",-4
38,25,3,70,70,14,30,"-1",40
38,26,3,70,90,29,70,"-1",0
38,27,3,100,98,45,98,"-1",2
38,28,3,20,20,20,20,"0",0
38,30,3,0,6,48,0,"1",0
38,32,3,50,20,33,50,"-1",0
38,33,3,1,10,15,1,"1",0
38,34,3,5,10,80,5,"1",0
38,38,3,90,80,71,90,"-1",0
38,39,3,0,40,43,0,"1",0
38,40,3,80,80,21,21,"-1",59
38,41,3,20,30,17,8,"-1",12
38,42,3,5,30,13,5,"1",0
38,43,3,5,30,81,15,"1",-10
38,44,3,30,30,19,19,"-1",11
38,49,3,0,5,11,0,"1",0
38,51,3,80,30,26,80,"-1",0
39,4,3,100,100,78,100,"-1",0
39,12,3,0,25,78,0,"1",0
39,26,3,100,80,29,100,"-1",0
39,28,3,12,12,20,20,"1",-8
39,31,3,0,50,19,10,"1",-10
39,33,3,90,70,15,20,"-1",70
39,34,3,15,15,80,80,"1",-65
39,36,3,80,80,26,26,"-1",54
39,39,3,10,40,43,15,"1",-5
39,41,3,100,90,17,100,"-1",0
39,42,3,0,10,13,10,"1",-10
39,44,3,20,20,19,19,"-1",1
39,49,3,0,30,11,0,"1",0
39,50,3,0,40,38,0,"1",0
40,4,3,100,97,78,100,"-1",0
40,8,3,100,73,75,100,"-1",0
40,9,3,36,36,29,29,"-1",7
40,15,3,87,87,60,60,"-1",27
40,16,3,32,75,26,62,"-1",-30
40,20,3,75,60,40,60,"-1",15
40,21,3,100,96,35,100,"-1",0
40,24,3,49,49,14,14,"-1",35
40,25,3,5,32,14,5,"1",0
40,26,3,100,97,29,100,"-1",0
40,27,3,2,23,45,3,"1",-1
40,28,3,67,67,20,20,"-1",47
40,29,3,87,87,66,66,"-1",21
40,30,3,0,48,48,0,"1",0
40,33,3,43,52,15,12,"-1",31
40,34,3,20,20,80,20,"1",0
40,36,3,92,92,26,26,"-1",66
40,38,3,100,95,71,95,"-1",5
40,40,3,0,67,21,0,"1",0
40,41,3,100,85,17,100,"-1",0
40,42,3,100,79,13,100,"-1",0
40,43,3,56,68,81,56,"1",0
40,44,3,70,15,19,70,"-1",0
40,47,3,61,61,20,20,"-1",41
40,50,3,43,76,38,25,"-1",18
40,51,3,45,45,26,26,"-1",19
41,24,3,4,4,14,10,"1",-6
41,25,3,3,18,14,6,"1",-3
41,28,3,19,19,20,20,"1",-1
41,41,3,80,50,17,60,"-1",20
41,42,3,85,65,13,40,"-1",45
41,44,3,30,30,19,20,"-1",10
41,47,3,40,32,20,30,"-1",10
41,50,3,2,40,38,2,"1",0
41,51,3,40,40,26,20,"-1",20
42,24,3,16,16,14,14,"-1",2
42,25,3,17,17,14,14,"-1",3
42,28,3,16,16,20,20,"1",-4
42,39,3,30,50,43,43,"1",-13
42,41,3,0,82,17,0,"1",0
42,43,3,0,27,81,0,"1",0
42,44,3,60,60,19,19,"-1",41
42,47,3,0,26,20,0,"1",0
42,49,3,0,17,11,0,"1",0
42,51,3,100,30,26,100,"-1",0
43,12,3,30,30,78,78,"1",-48
43,14,3,60,50,41,60,"-1",0
43,22,3,100,100,60,60,"-1",40
43,24,3,25,25,14,14,"-1",11
43,28,3,15,15,20,20,"1",-5
43,36,3,20,50,26,26,"1",-6
43,37,3,80,60,30,30,"-1",50
43,42,3,10,50,13,13,"1",-3
43,44,3,35,35,19,19,"-1",16
43,47,3,0,40,20,0,"1",0
43,48,3,100,50,18,100,"-1",0
43,49,3,0,25,11,0,"1",0
43,51,3,0,50,26,0,"1",0
44,16,3,50,40,26,30,"-1",20
44,24,3,14,17,14,14,"0",0
44,28,3,40,40,20,20,"-1",20
44,33,3,65,67,15,15,"-1",50
44,34,3,60,72,80,70,"1",-10
44,35,3,20,18,17,16,"-1",4
44,39,3,45,47,43,45,"-1",0
44,40,3,50,40,21,25,"-1",25
44,42,3,15,19,13,13,"-1",2
44,43,3,40,40,81,80,"1",-40
44,44,3,12,16,19,15,"1",-3
44,47,3,30,60,20,20,"-1",10
44,49,3,0,39,11,0,"1",0
44,50,3,0,10,38,0,"1",0
45,4,3,70,62,78,70,"1",0
45,10,3,70,61,56,65,"-1",5
45,15,3,45,37,60,50,"1",-5
45,16,3,26,42,26,21,"0",5
45,20,3,90,60,40,90,"-1",0
45,21,3,80,60,35,50,"-1",30
45,24,3,10,13,14,12,"1",-2
45,26,3,90,80,29,50,"-1",40
45,28,3,60,65,20,20,"-1",40
45,33,3,20,30,15,10,"-1",10
45,34,3,50,67,80,67,"1",-17
45,39,3,10,45,43,15,"1",-5
45,41,3,70,60,17,40,"-1",30
45,42,3,10,78,13,2,"1",8
45,44,3,20,43,19,20,"-1",0
45,47,3,10,24,20,10,"1",0
45,48,3,10,20,18,10,"1",0
45,49,3,5,30,11,2,"1",3
45,50,3,10,57,38,15,"1",-5
45,51,3,20,42,26,20,"1",0
46,12,3,25,50,78,25,"1",0
46,24,3,5,5,14,14,"1",-9
46,25,3,5,15,14,5,"1",0
46,28,3,25,25,20,20,"-1",5
46,30,3,2,5,48,5,"1",-3
46,36,3,70,70,26,26,"-1",44
46,39,3,20,15,43,40,"1",-20
46,42,3,10,25,13,10,"1",0
46,44,3,25,25,19,19,"-1",6
46,47,3,40,40,20,20,"-1",20
46,50,3,0,15,38,0,"1",0
46,51,3,0,5,26,0,"1",0
47,8,3,100,90,75,95,"-1",5
47,10,3,70,70,56,70,"-1",0
47,12,3,0,75,78,0,"1",0
47,16,3,5,5,26,5,"1",0
47,20,3,20,20,40,20,"1",0
47,21,3,80,65,35,80,"-1",0
47,24,3,5,5,14,5,"1",0
47,25,3,10,13,14,10,"1",0
47,26,3,100,80,29,100,"-1",0
47,27,3,90,65,45,90,"-1",0
47,28,3,10,10,20,15,"1",-5
47,30,3,2,10,48,2,"1",0
47,31,3,5,40,19,5,"1",0
47,33,3,70,30,15,70,"-1",0
47,34,3,90,80,80,90,"-1",0
47,36,3,25,25,26,26,"1",-1
47,37,3,25,50,30,25,"1",0
47,39,3,25,15,43,25,"1",0
47,40,3,0,10,21,0,"1",0
47,41,3,50,50,17,50,"-1",0
47,42,3,10,50,13,5,"1",5
47,44,3,5,5,19,5,"1",0
47,47,3,20,20,20,20,"0",0
47,48,3,15,10,18,15,"1",0
47,50,3,0,45,38,0,"1",0
47,51,3,25,55,26,25,"1",0
48,7,3,85,75,45,95,"-1",-10
48,8,3,25,75,75,20,"1",5
48,9,3,1,10,29,1,"1",0
48,16,3,15,20,26,15,"1",0
48,20,3,18,15,40,15,"1",3
48,24,3,2,2,14,2,"1",0
48,26,3,98,82,29,92,"-1",6
48,28,3,5,5,20,10,"1",-5
48,30,3,0,12,48,2,"1",-2
48,31,3,25,75,19,20,"-1",5
48,43,3,50,50,81,50,"1",0
48,44,3,10,15,19,25,"1",-15
48,51,3,0,50,26,0,"1",0
49,12,3,100,100,78,100,"-1",0
49,16,3,85,85,26,74,"-1",11
49,24,3,20,20,14,14,"-1",6
49,28,3,40,40,20,20,"-1",20
49,29,3,75,75,66,66,"-1",9
49,36,3,70,70,26,26,"-1",44
49,40,3,0,25,21,10,"1",-10
49,42,3,100,100,13,100,"-1",0
49,44,3,0,20,19,20,"1",-20
49,48,3,100,30,18,100,"-1",0
50,24,3,2,11,14,5,"1",-3
50,28,3,13,23,20,20,"1",-7
50,35,3,24,86,17,3,"-1",21
50,44,3,15,15,19,15,"1",0
50,49,3,1,12,11,1,"1",0
50,50,3,0,24,38,0,"1",0
50,51,3,1,9,26,1,"1",0
51,24,3,15,10,14,10,"-1",5
51,26,3,99,89,29,99,"-1",0
51,28,3,90,90,20,30,"-1",60
51,31,3,60,65,19,35,"-1",25
51,33,3,65,20,15,50,"-1",15
51,34,3,30,45,80,55,"1",-25
51,42,3,10,25,13,10,"1",0
51,44,3,30,15,19,20,"-1",10
51,46,3,0,75,45,0,"1",0
51,47,3,5,10,20,5,"1",0
51,48,3,70,60,18,30,"-1",40
51,50,3,0,40,38,0,"1",0
52,3,3,20,40,29,45,"1",-25
52,11,3,100,50,31,100,"-1",0
52,13,3,0,20,22,5,"1",-5
52,31,3,50,30,19,40,"-1",10
52,35,3,0,10,17,10,"1",-10
52,41,3,100,80,17,80,"-1",20
52,42,3,90,93,13,95,"-1",-5
52,51,3,0,20,26,0,"1",0
53,3,3,25,0,29,0,"1",25
53,4,3,25,60,78,40,"1",-15
53,6,3,35,30,29,35,"-1",0
53,10,3,25,25,56,25,"1",0
53,11,3,5,25,31,5,"1",0
53,12,3,90,90,78,80,"-1",10
53,13,3,5,0,22,0,"1",5
53,24,3,5,5,14,14,"1",-9
53,25,3,20,40,14,14,"-1",6
53,26,3,90,30,29,90,"-1",0
53,28,3,40,40,20,20,"-1",20
53,30,3,5,28,48,5,"1",0
53,32,3,100,55,33,100,"-1",0
53,33,3,68,68,15,40,"-1",28
53,34,3,15,15,80,20,"1",-5
53,37,3,35,35,30,30,"-1",5
53,39,3,5,20,43,5,"1",0
53,40,3,0,2,21,10,"1",-10
53,43,3,20,20,81,81,"1",-61
53,44,3,5,5,19,19,"1",-14
53,46,3,80,65,45,80,"-1",0
53,48,3,25,25,18,18,"-1",7
53,49,3,80,18,11,80,"-1",0
53,50,3,20,20,38,38,"1",-18
53,51,3,50,50,26,26,"-1",24
54,1,3,0,20,26,10,"1",-10
54,3,3,90,60,29,80,"-1",10
54,23,3,10,70,71,10,"1",0
54,24,3,5,10,14,10,"1",-5
54,25,3,2,13,14,3,"1",-1
54,28,3,40,50,20,10,"-1",30
54,33,3,80,30,15,70,"-1",10
54,34,3,10,40,80,60,"1",-50
54,35,3,10,15,17,10,"1",0
54,39,3,10,70,43,30,"1",-20
54,42,3,0,20,13,10,"1",-10
54,44,3,0,20,19,10,"1",-10
54,45,3,80,40,19,10,"-1",70
54,47,3,10,30,20,10,"1",0
54,48,3,100,60,18,30,"-1",70
54,50,3,0,20,38,20,"1",-20
55,1,3,1,2,26,10,"1",-9
55,12,3,90,89,78,89,"-1",1
55,24,3,5,20,14,5,"1",0
55,25,3,2,5,14,3,"1",-1
55,28,3,20,45,20,30,"0",-10
55,33,3,88,78,15,95,"-1",-7
55,34,3,10,15,80,65,"1",-55
55,39,3,42,20,43,58,"1",-16
55,42,3,10,45,13,5,"1",5
55,44,3,4,12,19,3,"1",1
55,45,3,37,35,19,8,"-1",29
55,47,3,2,15,20,5,"1",-3
55,48,3,100,70,18,100,"-1",0
55,51,3,99,70,26,100,"-1",-1
56,8,3,10,31,75,40,"1",-30
56,9,3,2,5,29,2,"1",0
56,10,3,50,33,56,50,"1",0
56,14,3,25,35,41,20,"1",5
56,22,3,80,75,60,60,"-1",20
56,27,3,80,80,45,60,"-1",20
56,28,3,25,25,20,20,"-1",5
56,29,3,10,10,66,15,"1",-5
56,31,3,50,50,19,50,"-1",0
56,33,3,50,50,15,50,"-1",0
56,35,3,5,10,17,10,"1",-5
56,36,3,85,84,26,80,"-1",5
56,40,3,0,24,21,0,"1",0
56,41,3,50,50,17,10,"-1",40
56,42,3,0,50,13,0,"1",0
56,43,3,20,20,81,50,"1",-30
56,44,3,20,20,19,20,"-1",0
56,50,3,15,20,38,15,"1",0
56,51,3,85,40,26,60,"-1",25
57,24,3,3,3,14,14,"1",-11
57,26,3,100,90,29,100,"-1",0
57,28,3,40,40,20,20,"-1",20
57,30,3,0,30,48,0,"1",0
57,34,3,10,50,80,30,"1",-20
57,36,3,80,80,26,35,"-1",45
57,37,3,80,80,30,40,"-1",40
57,41,3,20,80,17,7,"-1",13
57,42,3,10,30,13,5,"1",5
57,44,3,5,5,19,20,"1",-15
57,47,3,5,5,20,10,"1",-5
57,48,3,50,17,18,40,"-1",10
57,50,3,20,40,38,20,"1",0
58,16,3,32,25,26,24,"-1",8
58,18,3,45,86,82,72,"1",-27
58,24,3,58,45,14,18,"-1",40
58,26,3,100,99,29,100,"-1",0
58,28,3,12,13,20,20,"1",-8
58,30,3,9,25,48,9,"1",0
58,31,3,12,12,19,25,"1",-13
58,33,3,15,15,15,15,"0",0
58,34,3,9,12,80,9,"1",0
58,39,3,65,47,43,45,"-1",20
58,41,3,68,75,17,25,"-1",43
58,42,3,10,12,13,10,"1",0
58,44,3,15,29,19,15,"1",0
58,45,3,48,85,19,48,"-1",0
58,47,3,10,42,20,10,"1",0
58,49,3,34,24,11,24,"-1",10
58,50,3,0,27,38,0,"1",0
58,51,3,45,76,26,45,"-1",0
59,6,3,40,50,29,30,"-1",10
59,24,3,40,60,14,14,"-1",26
59,25,3,6,30,14,8,"1",-2
59,26,3,97,65,29,97,"-1",0
59,28,3,70,34,20,60,"-1",10
59,29,3,99,70,66,80,"-1",19
59,30,3,4,21,48,9,"1",-5
59,32,3,88,44,33,88,"-1",0
59,34,3,50,60,80,60,"1",-10
59,35,3,56,11,17,31,"-1",25
59,38,3,88,90,71,80,"-1",8
59,41,3,88,99,17,78,"-1",10
59,42,3,88,67,13,77,"-1",11
59,44,3,4,30,19,8,"1",-4
59,47,3,4,9,20,10,"1",-6
59,48,3,6,32,18,14,"1",-8
59,51,3,20,40,26,20,"1",0
60,6,3,60,60,29,29,"-1",31
60,8,3,80,80,75,75,"-1",5
60,12,3,60,60,78,60,"1",0
60,24,3,20,10,14,20,"-1",0
60,26,3,80,80,29,29,"-1",51
60,28,3,80,60,20,80,"-1",0
60,31,3,20,20,19,19,"-1",1
60,34,3,1,5,80,1,"1",0
60,37,3,80,80,30,30,"-1",50
60,41,3,0,60,17,0,"1",0
60,42,3,10,60,13,5,"1",5
60,43,3,20,30,81,80,"1",-60
60,44,3,10,10,19,19,"1",-9
60,47,3,5,70,20,10,"1",-5
60,50,3,5,40,38,5,"1",0
60,51,3,50,40,26,50,"-1",0
61,3,3,50,10,29,10,"-1",40
61,7,3,100,40,45,100,"-1",0
61,24,3,5,5,14,20,"1",-15
61,26,3,100,98,29,100,"-1",0
61,28,3,10,10,20,20,"1",-10
61,33,3,10,40,15,30,"1",-20
61,34,3,70,70,80,80,"1",-10
61,37,3,70,70,30,30,"-1",40
61,38,3,95,95,71,71,"-1",24
61,41,3,20,70,17,10,"-1",10
61,42,3,70,30,13,20,"-1",50
61,44,3,5,15,19,5,"1",0
61,49,3,15,35,11,5,"-1",10
61,50,3,10,30,38,10,"1",0
61,51,3,0,20,26,0,"1",0
62,8,3,100,100,75,100,"-1",0
62,9,3,0,8,29,0,"1",0
62,12,3,5,65,78,5,"1",0
62,13,3,0,15,22,0,"1",0
62,21,3,100,85,35,85,"-1",15
62,24,3,12,19,14,14,"1",-2
62,26,3,100,74,29,100,"-1",0
62,28,3,14,14,20,20,"1",-6
62,34,3,0,12,80,0,"1",0
62,36,3,100,85,26,50,"-1",50
62,37,3,0,42,30,0,"1",0
62,42,3,5,15,13,2,"1",3
62,43,3,0,28,81,0,"1",0
62,44,3,50,50,19,19,"-1",31
62,48,3,0,27,18,10,"1",-10
62,50,3,0,7,38,0,"1",0
63,9,3,41,63,29,13,"-1",28
63,20,3,86,56,40,86,"-1",0
63,24,3,5,12,14,8,"1",-3
63,25,3,59,36,14,37,"-1",22
63,26,3,12,68,29,5,"1",7
63,27,3,32,55,45,32,"1",0
63,28,3,45,45,20,20,"-1",25
63,33,3,78,35,15,65,"-1",13
63,39,3,10,32,43,10,"1",0
63,41,3,42,63,17,32,"-1",10
63,42,3,89,56,13,86,"-1",3
63,44,3,5,13,19,5,"1",0
63,45,3,14,25,19,14,"1",0
63,47,3,21,68,20,10,"-1",11
63,49,3,0,12,11,0,"1",0
64,1,3,1,5,26,4,"1",-3
64,2,3,30,39,20,9,"-1",21
64,4,3,20,50,78,30,"1",-10
64,9,3,3,10,29,18,"1",-15
64,10,3,70,80,56,65,"-1",5
64,11,3,5,17,31,7,"1",-2
64,12,3,75,54,78,65,"1",10
64,13,3,4,10,22,4,"1",0
64,19,3,15,4,21,69,"1",-54
64,22,3,4,10,60,40,"1",-36
64,24,3,1,10,14,2,"1",-1
64,25,3,0,59,14,0,"1",0
64,26,3,40,60,29,10,"-1",30
64,27,3,56,50,45,50,"-1",6
64,28,3,3,34,20,23,"1",-20
64,29,3,50,45,66,34,"1",16
64,30,3,10,16,48,12,"1",-2
64,32,3,4,45,33,12,"1",-8
64,33,3,10,25,15,5,"1",5
64,35,3,3,2,17,1,"1",2
64,36,3,70,50,26,35,"-1",35
64,37,3,38,30,30,1,"-1",37
64,38,3,85,65,71,63,"-1",22
64,39,3,10,15,43,10,"1",0
64,40,3,70,70,21,10,"-1",60
64,41,3,54,78,17,54,"-1",0
64,43,3,1,5,81,17,"1",-16
64,44,3,5,10,19,7,"1",-2
64,45,3,0,19,19,2,"1",-2
64,46,3,6,13,45,7,"1",-1
64,47,3,30,25,20,15,"-1",15
64,49,3,1,20,11,1,"1",0
64,50,3,4,40,38,6,"1",-2
64,51,3,2,15,26,3,"1",-1
65,3,3,0,39,29,0,"1",0
65,12,3,1,90,78,2,"1",-1
65,24,3,1,1,14,10,"1",-9
65,27,3,88,34,45,99,"-1",-11
65,28,3,78,78,20,34,"-1",44
65,29,3,70,70,66,65,"-1",5
65,30,3,0,15,48,0,"1",0
65,33,3,70,30,15,15,"-1",55
65,34,3,0,30,80,60,"1",-60
65,36,3,60,45,26,30,"-1",30
65,42,3,50,40,13,19,"-1",31
65,44,3,60,45,19,45,"-1",15
65,47,3,0,10,20,10,"1",-10
